size,stones,score_komi,score_neural,winrate_komi
9,BA1 WG9,2.0,1.63313335,0.03393741800000005
9,BA1 WH8,-0.5,-0.515833191,0.03760638700000002
9,BA1 WH9,2.5,2.10007093,0.012110962999999975
9,BA1 WJ9,6.5,6.11925344,0.05359460100000002
9,BA2 BA3,0.5,0.544904712,0.0030758300000000016
9,BA2 BA4,2.0,1.94914776,0.0011878889999999975
9,BA2 BA5,2.5,2.51503764,0.033606674
9,BA2 BA6,2.0,2.10667309,0.007651293999999975
9,BA2 BA7,1.5,1.25588245,0.05259978100000001
9,BA2 BA8,0.5,0.759303875,0.032339191000000045
9,BA2 BB1,0.0,-0.019936472,0.05840086700000002
9,BA2 BB2,1.5,1.69504951,0.030402982000000023
9,BA2 BB3,4.5,4.6333233,0.043309716
9,BA2 BB4,6.0,6.68536384,0.03029337200000004
9,BA2 BB5,6.5,7.80927625,0.028237725999999963
9,BA2 BB6,6.5,7.5110705,0.023643827000000006
9,BA2 BB7,5.5,6.34440135,0.0062570040000000104
9,BA2 BB8,4.0,4.45905299,0.009620694999999957
9,BA2 BB9,0.5,0.857114904,0.058855360999999995
9,BA2 BC1,0.5,0.626047046,0.024368445000000016
9,BA2 BC2,5.0,5.42415501,0.046687550999999994
9,BA2 BC3,6.5,7.06719511,0.008174406000000023
9,BA2 BC4,8.0,8.60288823,0.03895159100000001
9,BA2 BC5,9.0,9.17269232,0.02108559900000001
9,BA2 BC6,8.5,9.301476,0.04357677000000004
9,BA2 BC7,7.5,8.35805414,0.006034837000000015
9,BA2 BC8,5.5,6.06062369,0.005630155999999997
9,BA2 BC9,1.0,0.972439806,0.027257339000000047
9,BA2 BD1,1.5,1.58051092,0.044142762999999974
9,BA2 BD2,6.0,6.80366345,0.008613862000000028
9,BA2 BD3,8.0,8.676795,0.005926674000000021
9,BA2 BD4,8.5,9.31400649,0.037406477999999965
9,BA2 BD5,9.5,9.70898036,0.050081977
9,BA2 BD6,9.5,10.132449,0.040765194000000005
9,BA2 BD7,9.0,9.29091853,0.038572088999999976
